"","from","to","strength"
"2643","riskTaking","likeCorbyn",-2.78929626617173
"2644","profile_household_size","profile_ethnicity",-16.9461952377478
"2645","marital","profile_ethnicity",-12.5100627789943
"2646","euGovtLeaflet","familiesMore",-1.15346710661106
"2647","disability","likeBennett",-1.65922418742412
"2648","femaleEquality","betterDealEU",-1.96401463877555
"2649","euLawsLevel","betterDealEU",-0.293419961142718
"2650","satDemUK","changeEducation",-1.49275573624254
"2651","polAttention","monarch",-6.44306344705728
"2652","efficacyUnderstand","monarch",-3.59084824042293
"2653","disability","monarch",-3.2057143081056
"2654","effectsEUEcon","monarch",-5.74586879452181
"2655","certaintyEUCon","immigLD",-24.3144005168506
"2656","certaintyEULD","immigLD",-610.983168559
"2657","likeCameron","certaintyEULD",-3.61932735220216
"2658","ukipUnited","certaintyEULD",-2.66059104390115
"2659","infoSourcePaper","certaintyEULD",-2.36936703904939
"2660","euSources_2","ukCoopTrade",-1.65214563663267
"2661","certaintyEUUKIP","immigGreen",-1.07101963687819
"2662","effectsEUImmigration","education",-1.2851242246943
"2663","euRefInterest","profile_turnout_2015",-0.930630043070664
"2664","personality_extraversion","tolUncertain1",-23.0130813134783
"2665","personality_openness","personality_extraversion",-1083.03885550451
"2666","profile_gross_personal","personality_openness",-3.26938624259492
"2667","socialDesScale","al1",-2.71185567744942
"2668","tuSupport","EUIntegrationGreen",-1.74505592515925
"2669","likeLD","gor",-2.0805292124096
"2670","euLeaveVoice","certaintyUKRemain",-3.08885847529746
"2671","UKsovereignty","certaintyUKRemain",-1.62139963660957
"2672","proConRemain","lr2",-1.5164270711939
"2673","euLeaveVoice","europeanness",-0.291942835821828
"2674","euKnow1","ukCoopWorkers",-2.34015748443016
"2675","euSources_1","ukCoopWorkers",-1.68961008261977
"2676","bestPM","likeLD",-2.65676311801326
"2677","EUIntegrationSelf","changeImmig",-3.05054587924133
"2678","immigEcon","changeImmig",-4.56507378850438
"2679","changeEconomy","changeImmig",-7.21313802722034
"2680","likeOsborne","changeImmig",-7.15998779263828
"2681","ukCoopCAP","effectsEUTrade",-31.0797568647304
"2682","tolUncertain1","ukCoopCAP",-1.16797393391425
"2683","socialDes_4","changeNHS",-1.07918483730646
"2684","polAttention","socialDes_4",-3.52166544519991
"2685","immigrantsWelfareState","infoSourceRadio",-1.58319414676953
"2686","changeNHS","effectsEUFinance",-1.41907468576392
"2687","likeCameron","ukCoopMovement",-1.62976477373559
"2688","conSupport","campaigninfoLeave",-2.61727573921416
"2689","profile_gross_personal","campaigninfoLeave",-2.09920394594519
"2690","immigGreen","likeGove",-1.82806261056976
"2691","likeAlanJohnson","lr1",-1.70840298346047
"2692","bestPM","lr1",-1.56428891280484
"2693","al5","euSources_3",-1.26596748681732
"2694","euSources_2","likeOsborne",-1.55837677585077
"2695","certaintyUKLeave","turkey",-2.91774232231728
"2696","likeLD","turkey",-3.26231418317093
"2697","likeUKIP","al3",-1.72645595864742
"2698","ukipUnited","effectsEUEcon",-2.57472162466183
"2699","effectsEUTerror","euLawsLevel",-1.66313316842388
"2700","EUIntegrationUKIP","UKsovereignty",-12.2286570432752
"2701","ukCoopWorkers","UKsovereignty",-1.53655716712456
"2702","proConRemain","locus2",-1.55560788869843
"2703","Age","polKnowBercow",-1.94132863962477
"2704","EUIntegrationSelf","postalapply",-0.464974928559968
"2705","profile_household_size","postalapply",-1.64310988677335
"2706","effectsEUWorkers","changeCostLive",-3.57160880776246
"2707","euParlOverRide","changeCostLive",-2.63087411336346
"2708","EUIntegrationCon","cabinetSupport",-3.21095449014319
"2709","ukCoopMovement","blackEquality",-0.732490638612944
"2710","tolUncertain1","personality_conscientiousness",-1.14352329367466
"2711","efficacyEU","euDominance",-4.42668853126088
"2712","polAttention","euDominance",-7.22566655611627
"2713","asylumMore","partyContact1",-1.96137390056674
"2714","effectsEUImmigration","partyContact1",-1.23440538828027
"2715","europeanness","education",-4.13324084563646
"2716","polKnowClegg","education",-9.10552010528045
"2717","polKnowOsborne","education",-3.06403779928951
"2718","selfOccStatus","polKnowOsborne",-1.18692324219273
"2719","al4","polKnowOsborne",-2.60104905674325
"2720","profile_gross_household","businessSupport",-0.606215774290831
"2721","likeBennett","EUIntegrationLD",-1.16475505602284
"2722","disability","partyMember",-1.04806407371143
"2723","labUnited","gender",-1.17724316753447
"2724","personality_agreeableness","EUIntegrationLab",-1.22617719661866
"2725","grnUnited","euKnow4",-2.18128306482504
"2726","labUnited","euCloser",-2.14185875994917
"2727","euMore","euRefCertainty",-3.18730250486078
"2728","childBenefitsRepatriate","euRefCertainty",-1.38892191286504
"2729","effectsEUEcon","polKnowClegg",-1.31054831013762
"2730","likeLab","privatePrimarySchool",-3.23689520751088
"2731","euCloser","privatePrimarySchool",-2.88216338452696
"2732","britainFairShare","euRefFinal",-0.64913836731921
"2733","personality_conscientiousness","partyIdEU",-1.68765492884086
"2734","satDemEU","changeCrime",-1.22549978653296
"2735","al3","englishness",-0.637212171748615
"2736","prefTradeoff","infoSourcePeople",-1.28169681876352
"2737","familiesMore","euUKRich",-0.511215129959965
"2738","workingStatus","socialDes_4",-2.27703217387898
"2739","likeGove","likeLD",-0.85086365675852
"2740","likeCameron","leaveTone",-5.25954711446502
"2741","likeGove","leaveTone",-4.02177019369083
"2742","gender","leaveTone",-2.60336608020407
"2743","ukCoopCAP","leaveTone",-1.69221233031203
"2744","certaintyEUGreen","noneuMore",-1.26267705303326
"2745","polAttention","gender",-1.939743551623
"2746","certaintyEUUKIP","britishness",-7.06501531218782
"2747","polAttention","britishness",-4.13135010927181
"2748","euRefExpectation","euSources_99",-1.25369381495352
"2749","personality_neuroticism","ukCoopTrade",-3.12949154147464
"2750","personality_agreeableness","ukCoopTrade",-3.05834774486539
"2751","disability","al2",-1.46418322570025
"2752","socialDesScale","beliefTradeoff",-10.799575321993
"2753","socialDes_none","beliefTradeoff",-6.2274362862463
"2754","gender","euRefExpectation",-1.90591019244312
"2755","familiesMore","femaleEquality",-1.24320092247945
"2756","lr_scale","gayEquality",-0.922326485288067
"2757","satDemEng","benefitsToMigrants",-0.84575133063845
"2758","prefTradeoff","EUMIICategory",-1.68126022680735
"2759","riskTaking","echr",-0.455251984249117
"2760","ukipUnited","effectsEUTrade",-2.32555537274311
"2761","immigCon","effectsEUTrade",-1.4743500313416
"2762","housing","effectsEUUnemployment",-2.54104843104687
"2763","likeLab","EUIntegrationCon",-4.52269260139656
"2764","bestPM","EUIntegrationCon",-1.65890890236551
"2765","likeCameron","profile_gross_personal",-2.16547580870974
"2766","marital","profile_gross_personal",-17.7862116042925
"2767","parentsForeign","profile_religion_denom",-1.56230962241716
"2768","lr5","profile_religion_denom",-1.30629780991876
"2769","europeanness","euSources_5",-1.46541956478814
"2770","EUIntegrationUKIP","euLeaveBigBusiness",-1.84268870925735
"2771","euLawsLevel","euLeaveBigBusiness",-4.44323489667295
"2772","ukCoopWorkers","likeBennett",-1.19862706609638
"2773","likeLab","EUIntegrationSelf",-2.14145974984967
"2774","profile_gross_household","EUIntegrationSelf",-1.48225143463787
"2775","prefTradeoff","EUIntegrationSelf",-1.2605104301183
"2776","immigEcon","EUIntegrationCon",-1.19181617262439
"2777","infoSourcePeople","localTurnoutRetro",-2.31569880478492
"2778","certaintyEULD","localTurnoutRetro",-1.41372042978583
"2779","prefTradeoff","euLeaveScotIndep",-0.89481572229306
"2780","euUKRich","euLeaveScotIndep",-2.20308044655212
"2781","remainTone","britainFairShare",-1.34538769931714
"2782","efficacyEU","likeFarron",-0.927927223034203
"2783","studentsMore","EUIntegrationLab",-1.1723564116146
"2784","countryOfBirth","gor",-0.717356362023565
"2785","conUnited","likeFarron",-3.26876747137067
"2786","labSupport","likeFarron",-2.73742593139832
"2787","lr1","friendsEU",-0.420838556551644
"2788","socialDes_2","livedAbroad",-1.30025907600066
"2789","euLeaveVoice","changeCrime",-1.16604195869695
"2790","prevJob","franceFairShare",-1.1545004667023
"2791","personality_openness","euMIISmall",-3.21079646209182
"2792","personality_neuroticism","euMIISmall",-1.5997265657752
"2793","socialDes_dk","al_scale",-1.14274335664595
"2794","changeEconomy","englishness",-3.27765379767879
"2795","euGovtLeaflet","housing",-1.24930067372588
"2796","infoSourcePaper","normEU",-3.01432845462841
"2797","Age","normEU",-0.733269165906677
"2798","euRefInterest","regSatisfaction",-7.39317916687651
"2799","polAttention","regSatisfaction",-8.03044435240372
"2800","changeNHS","regSatisfaction",-2.20384966289203
"2801","likeLD","regSatisfaction",-1.45871563794572
"2802","leaveImpactSelf","regSatisfaction",-5.78738554646225
"2803","likeLD","partyId",-1.19318005113382
"2804","ukCoopCAP","locus2",-1.12562696687746
"2805","parliamentSupport","satDemUK",-2.52310723491973
"2806","socialDes_3","satDemEng",-1.12196187159134
"2807","infoSourcePaper","tolUncertain2",-2.51398097425044
"2808","likeCon","tolUncertain1",-1.09739251699102
"2809","likeCorbyn","al5",-0.982875172059721
"2810","likeAlanJohnson","changeCostLive",-0.382841473550798
"2811","bestOnMII","changeCostLive",-4.15237165525105
"2812","partyId","changeCostLive",-2.29649854601666
"2813","prefTradeoff","changeCostLive",-2.05793312751484
"2814","marital","immigEcon",-1.36302282465476
"2815","proConRemain","socialIdentityGlobalRemain",-1.8370235021539
"2816","certaintyEUUKIP","socialIdentityGlobalRemain",-2.20680178992916
"2817","changeCrime","profile_education_age",-0.911044657326784
"2818","selfOccStatus","Age",-1.37561122435
"2819","riskTaking","Age",-1.30630281542471
"2820","studentsMore","euCloser",-3.71986079551061
"2821","euKnow1","euCloser",-0.976419779817661
"2822","euKnow2","euSources_111",-1.87881599677621
"2823","euSources_1","euSources_111",-1.438189621525
"2824","immigUKIP","remainTone",-20.3184738093914
"2825","satDemEU","remainTone",-2.39227461530572
"2826","immigGreen","remainTone",-3.74014694978905
"2827","ldSupport","immigUKIP",-2.85002577576233
"2828","likeCon","germanyFairShare",-1.07542093569282
"2829","profile_household_children","immigContributeTake",-0.926896279910579
"2830","socialDes_3","blackEquality",-17.3280579200655
"2831","al4","blackEquality",-1.37425435887599
"2832","friendsEU","pccVote1",-0.374923682671579
"2833","euParlOverRide","childBenefitsRepatriate",-0.948549595336772
"2834","socialIdentityGlobalRemain","changeImmig",-1.23204295159303
"2835","profile_gross_household","euKnow1",-2.09825216783065
"2836","euKnow1","euKnow3",-19.2280227953488
"2837","discussPolDays","euKnow3",-6.81367927594692
"2838","gor","euKnow3",-1.40646638090948
"2839","cabinetSupport","euKnow3",-4.77669589004108
"2840","euRefExpectation","EUMIICategory",-1.59644825003124
"2841","conSupport","EUMIICategory",-1.41311129149472
"2842","profile_gross_household","englishness",-0.715182240639479
"2843","childBenefitsRepatriate","turkey",-0.882156295101595
"2844","tuSupport","cabinetSupport",-7.21427731653239
"2845","cabinetSupport","businessSupport",-24.8020349490143
"2846","efficacyUnderstand","euKnow6",-1.28135325012227
"2847","Age","likeCorbyn",-1.03027213851601
"2848","profile_ethnicity","profile_newspaper_readership_201",-1.89296250437837
"2849","discussPolDays","gor",-3.13665942967418
"2850","beliefTradeoff","euRefExpectation",-0.713303119002376
"2851","immigContributeTake","profile_newspaper_readership_201",-1.989144886953
"2852","effectsEUUnemployment","changeEducation",-1.18530904120416
"2853","ukCoopCAP","al3",-1.0686067785482
"2854","conUnited","ukCoopTrade",-1.02654766655178
"2855","efficacyEU","partyContact1",-1.43215852543017
"2856","europeanness","partyContact1",-2.56384062470443
"2857","EUIntegrationLD","partyContact1",-1.3123679469586
"2858","tolUncertain1","Age",-6.58133018710214
"2859","tolUncertain3","Age",-1.11474300181726
"2860","efficacyEU","familiesMore",-0.783509176717416
"2861","al_scale","euRefFinal",-2.13343984260791
"2862","likeFarage","euRefFinal",-2.8681186029462
"2863","immigLD","euRefFinal",-1.28800676109222
"2864","effectsEUImmigration","campaigninfoRemain",-1.64236821124905
"2865","leaveTone","campaigninfoRemain",-1.14675779161917
"2866","certaintyEUUKIP","generalElectionVote",-0.98762897015331
"2867","ukCoopWorkers","euRedTape",-2.09722600444002
"2868","likeGrn","campaigninfoRemain",-0.98128764053763
"2869","bestPM","likeGove",-1.75711548724212
"2870","personality_conscientiousness","infoSourceInternet",-0.155180358444341
"2871","socialIdentityGlobalLeave","englishness",-2.13603670540942
"2872","euRefInterest","euSources_4",-1.73079714040796
"2873","certaintyUKLeave","immigEcon",-4.61440869952276
"2874","certaintyEULab","immigEcon",-1.92042974131618
"2875","euLeaveScotIndep","leaveImpactBritain",-1.59765520127803
"2876","remainTone","turkey",-1.30999745751342
"2877","turkey","betterDealEU",-8.8573739912008
"2878","monarch","profile_religion",-0.87089668554836
"2879","infoSourceTV","effectsEUImmigration",-0.951058187381932
"2880","EUIntegrationUKIP","al2",-2.52856751866784
"2881","efficacyUnderstand","al2",-1.1294723039955
"2882","housing","blackEquality",-2.3378637625483
"2883","certaintyUKLeave","blackEquality",-1.15014391795921
"2884","lr5","pccTurnout",-0.615589850674041
"2885","certaintyEULD","gayEquality",-0.890509396082052
"2886","subjClass","profile_newspaper_readership_201",-6.39657173309752
"2887","polAttention","personality_openness",-5.50907229977747
"2888","ldUnited","personality_openness",-1.53903355046714
"2889","germanyFairShare","asylumMore",-1.68546609501209
"2890","certaintyEULD","asylumMore",-1.38877333596974
"2891","blackEquality","lr4",-1.33645927076395
"2892","likeGrn","lr4",-1.60059499310046
"2893","socialDesScale","lr4",-3.18902534459085
"2894","personality_neuroticism","studentsMore",-1.17747997736296
"2895","likeCon","effectsEUWorkers",-0.766773623850895
"2896","likeUKIP","lr_scale",-2.23351711309806
"2897","pccVote1","profile_past_vote_2010",-0.940279436068522
"2898","tuSupport","euKnow1",-1.81521068682559
"2899","tuSupport","turkey",-4.91812837288944
"2900","immigCon","euUndermineIdentity",-0.445885790239117
"2901","likeFarage","al2",-0.883477909845169
"2902","certaintyEUCon","personality_conscientiousness",-1.74307304859758
"2903","housing","immigSelf",-0.0890074196759087
"2904","socialDes_dk","languageSkills",-0.874014266320046
"2905","immigCon","likeCon",-73.1135111855529
"2906","EUIntegrationUKIP","certaintyEUCon",-1.4631261763061
"2907","gender","effectsEUTerror",-5.00137878999158
"2908","effectsEUUnemployment","effectsEUTerror",-177.162724461423
"2909","efficacyEU","effectsEUTerror",-2.74651261479994
"2910","immigLD","likeFarage",-1.04548737276855
"2911","livedAbroad","betterDealEU",-0.854011358153002
"2912","likeLab","businessSupport",-1.69340177873073
"2913","euMore","businessSupport",-1.89054145730552
"2914","certaintyUKLeave","proConRemain",-0.851425971701246
"2915","socialIdentityGlobalLeave","education",-0.367321140849526
"2916","euParlOverRide","headHouseholdPast",-3.05793198914853
"2917","marital","gor",-0.177946562089346
"2918","germanyFairShare","studentsMore",-1.88597887329524
"2919","Age","infoSourceRadio",-0.951362402287486
"2920","efficacyUnderstand","immigUKIP",-3.7149640658572
"2921","EUIntegrationCon","immigUKIP",-4.67168343880076
"2922","ukCoopTrade","immigUKIP",-0.784759038650009
"2923","effectsEUImmigration","socialDes_4",-0.881355266105743
"2924","germanyFairShare","cabinetSupport",-0.801853768130968
"2925","germanyFairShare","beliefTradeoff",-0.800685633408648
"2926","likeGrn","changeNHS",-0.812524758901418
"2927","proConRemain","EUIntegrationGreen",-2.73892732559034
"2928","EUIntegrationGreen","immigUKIP",-18.3073569321878
"2929","childBenefitsRepatriate","profile_newspaper_readership_201",-1.04312586489687
"2930","euSources_2","polKnowMay",-0.792380759157822
"2931","likeOsborne","changeEconomy",-0.961847877875698
"2932","grnUnited","likeLD",-15.0871866360303
"2933","infoSourcePaper","euSources_1",-22.5017635628501
"2934","EUIntegrationUKIP","likeOsborne",-0.778291923606957
"2935","effectsEUNHS","immigCultural",-1.24361513032818
"2936","neverPrivateSchool","ns_sec_analytic",-1.77463594126129
"2937","Age","ns_sec_analytic",-1.92511303775973
"2938","ukCoopMovement","ns_sec_analytic",-1.81002886521128
"2939","euRefExpectation","profile_education_age",-0.906952614479451
"2940","euKnow6","ldSupport",-1.1775812384094
"2941","effectsEUImmigration","ldSupport",-1.11046044010527
"2942","euKnow1","bestOnMII",-2.02622192058334
"2943","profile_education_age","headHouseholdPast",-1.72086306159872
"2944","certaintyEUUKIP","headHouseholdPast",-1.07849330225508
"2945","livedAbroad","profile_turnout_2015",-2.31689468571253
"2946","Age","profile_turnout_2015",-1.46344037730526
"2947","education","profile_turnout_2015",-0.809433640448589
"2948","euKnow6","preschoolChildrenInHousehold",-1.53670068433371
"2949","euLeaveVoice","leaveImpactSelf",-1.96930753068773
"2950","likeLab","profile_past_vote_2015",-1.46455181962665
"2951","euRefExpectation","euDominance",-1.17418558341524
"2952","EUIntegrationUKIP","gender",-0.728459998471408
"2953","immigContributeTake","profile_ethnicity",-1.33779004982352
"2954","euRefTurnout","monarch",-0.809269237579429
"2955","likeBennett","echr",-3.21897562224513
"2956","likeCon","echr",-2.39195251172532
"2957","likeBoris","immigrantsWelfareState",-0.643479429416402
"2958","personality_neuroticism","socialDes_4",-2.25003330913682
"2959","likeLab","countryOfBirth",-2.09138245526265
"2960","profile_ethnicity","countryOfBirth",-100.839955102512
"2961","euUndermineIdentity","benefitsToMigrants",-1.26548432769414
"2962","postalapply","effectsEUFinance",-0.697276319662706
"2963","EUIntegrationSelf","leaveImpactSelf",-0.793676019717168
"2964","likeLD","britishness",-0.331353688603485
"2965","likeUKIP","britishness",-2.32538277531967
"2966","blackEquality","britishness",-0.766873337639481
"2967","locus1","regSatisfaction",-5.63478035975459
"2968","euSources_1","regSatisfaction",-1.31514082857757
"2969","partyIdEU","privatePrimarySchool",-0.601145285434882
"2970","polAttention","ukipUnited",-0.668869013832591
"2971","UKsovereignty","euKnow5",-0.109418088218263
"2972","germanyFairShare","RPrivSchnew_dk",-1.45548740065169
"2973","workingStatus","RPrivSchnew_dk",-9.07376090082107
"2974","selfOccStatus","RPrivSchnew_dk",-3.69938619304048
"2975","socialIdentityGlobalRemain","postalapply",-0.703649436793057
"2976","likeGove","lr5",-3.13493561070936
"2977","effectsEUEcon","lr5",-0.491289002595295
"2978","satDemEng","regSatisfaction",-0.585946712908481
"2979","euRefInterest","housing",-0.653130107049947
"2980","certaintyEUGreen","prefTradeoff",-1.8388325364358
"2981","cabinetSupport","prefTradeoff",-1.54791103125535
"2982","effectsEUTrade","immigEcon",-0.648876011226093
"2983","euRefExpectation","euSources_4",-0.755945492867795
"2984","euSources_99","euSources_4",-0.983470264854986
"2985","immigGreen","locus1",-2.16767621096369
"2986","lr_scale","locus1",-1.25910875965201
"2987","familiesMore","childBenefitsRepatriate",-0.647317857419239
"2988","tolUncertain1","profile_past_vote_2010",-0.647183225832123
"2989","studentsMore","changeCrime",-2.45597685902248
"2990","immigLab","conUnited",-3.89363163259441
"2991","riskTaking","polKnowOsborne",-0.644445560039003
"2992","proConRemain","privateSecondarySchool",-0.635655510875949
"2993","likeCorbyn","euRefCertainty",-0.930721391479892
"2994","immigUKIP","euRefCertainty",-1.97277112789379
"2995","remainTone","euRefCertainty",-1.17593592750563
"2996","EUIntegrationUKIP","effectsEUNHS",-0.631563812687091
"2997","immigGreen","personality_extraversion",-1.19738673832762
"2998","polKnowClegg","likeLab",-0.62912558521748
"2999","riskTaking","subjClass",-0.265355289879153
"3000","blackEquality","euRefExpectation",-2.0408634044943
"3001","immigLab","euGovtLeaflet",-1.31599531589018
"3002","effectsEUWorkers","euParlOverRide",-0.828992100128744
"3003","locus2","postalapply",-0.60852226098541
"3004","gender","euMemberJoin",-1.59920253226664
"3005","effectsEUTerror","immigContributeTake",-0.501137001374445
"3006","conSupport","immigContributeTake",-4.61846910763416
"3007","euLeaveVoice","monarch",-0.787735884783615
"3008","likeCameron","monarch",-1.19963931070015
"3009","polAttention","certaintyEUCon",-0.589178434775022
"3010","likeLab","profile_turnout_2015",-2.71063572922552
"3011","labUnited","likeUKIP",-0.926137781079888
"3012","campaigninfoRemain","blackEquality",-0.579555823840565
"3013","euSources_1","personality_openness",-0.571993289609964
"3014","personality_agreeableness","socialDes_3",-0.737875647319015
"3015","infoSourcePaper","likeFarron",-0.554949150795437
"3016","personality_openness","lr4",-0.539535737063488
"3017","marital","tolUncertain3",-0.548733486446508
"3018","euLawsLevel","socialIdentityGlobalLeave",-0.582249283728743
"3019","euRefCertainty","euDominance",-2.63152973180331
"3020","grnUnited","euDominance",-4.20436487862389
"3021","certaintyEUGreen","euDominance",-0.995894440397024
"3022","euRefTurnout","likeGove",-0.532922611833783
"3023","marital","EUIntegrationLD",-0.489099852189611
"3024","echr","remainTone",-1.08680795318105
"3025","euSources_1","pccTurnout",-1.61596622053366
"3026","infoSourcePeople","pccTurnout",-0.754647601668694
"3027","personality_openness","prefTradeoff",-0.514488554315903
"3028","profile_household_size","familiesMore",-0.51352776494241
"3029","efficacyEU","likeBoris",-0.643155625304644
"3030","lr_scale","socialIdentityGlobalRemain",-1.67383899168999
"3031","likeGrn","socialIdentityGlobalRemain",-0.393288906037924
"3032","euKnow6","ukCoopCAP",-0.825882082468524
"3033","personality_openness","ukCoopCAP",-0.52238010073961
"3034","socialDesScale","euKnow6",-0.389282254682257
"3035","ukCoopWorkers","euMore",-1.09956527271788
"3036","certaintyEUUKIP","euMore",-0.555195734665176
"3037","ukipUnited","remainTone",-0.490921400501975
"3038","Age","benefitsToMigrants",-1.58341361253952
"3039","al3","benefitsToMigrants",-0.839404856027613
"3040","tuSupport","immigrantsWelfareState",-0.547874164067252
"3041","lr_scale","euLeaveBigBusiness",-2.25162978863591
"3042","locus2","lr_scale",-4.56925987840805
"3043","tolUncertain2","lr_scale",-0.64381979193422
"3044","britishness","leaveImpactBritain",-0.471693788804259
"3045","gor","profile_turnout_2015",-0.77169538310531
"3046","familiesMore","profile_turnout_2015",-3.5092255369444
"3047","monarch","profile_turnout_2015",-0.838338927537706
"3048","benefitsToMigrants","profile_turnout_2015",-0.50030814000641
"3049","al1","profile_past_vote_2015",-0.582908001531905
"3050","gender","immigrantsWelfareState",-0.466055549539306
"3051","effectsEUEcon","businessSupport",-0.90302225303185
"3052","lr5","businessSupport",-0.880708329118534
"3053","personality_neuroticism","euMore",-0.465683791477204
"3054","campaigninfoLeave","locus1",-2.13677789819121
"3055","conUnited","RPrivSchnew_dk",-1.71603181147657
"3056","immigUKIP","RPrivSchnew_dk",-0.828937885320556
"3057","likeCon","profile_household_size",-1.70806290144719
"3058","disability","profile_household_size",-0.866408485640932
"3059","disability","euSources_4",-1.48580862575636
"3060","education","euSources_4",-0.598535488205016
"3061","satDemEU","euMemberJoin",-0.517774945470592
"3062","likeCorbyn","conSupport",-1.23672973173416
"3063","echr","euPreventWar",-0.453438348209602
"3064","prevJob","likeLD",-1.17364430217094
"3065","gender","likeLD",-1.84270761614607
"3066","immigrantsWelfareState","bestOnMII",-1.23674386476341
"3067","euUndermineIdentity","locus1",-1.03322025522539
"3068","personality_conscientiousness","locus1",-0.728859579834534
"3069","personality_openness","likeUKIP",-0.340126059587419
"3070","conUnited","turkey",-1.07010638525662
"3071","immigrantsWelfareState","turkey",-0.984183850874615
"3072","euKnow1","changeNHS",-0.438196092341968
"3073","effectsEUTerror","bestOnMII",-0.474453070262825
"3074","immigLab","likeCon",-100.500318370943
"3075","EUIntegrationUKIP","likeCon",-5.79104581199681
"3076","immigLab","likeCameron",-102.059641691543
"3077","EUIntegrationUKIP","immigLab",-169.816088298769
"3078","euGovtLeaflet","likeCameron",-6.2236838576282
"3079","infoSourcePaper","immigLab",-0.842836007544975
"3080","conUnited","likeCon",-3.84827233774195
"3081","euRefInterest","euGovtLeaflet",-0.471045430661434
"3082","Age","countryOfBirth",-1.64614467256433
"3083","UKsovereignty","countryOfBirth",-0.630021836885135
"3084","al5","lr4",-0.355291136469532
"3085","satDemEU","socialDes_2",-0.189729399715816
"3086","euSources_2","partyIdEU",-1.09386569473463
"3087","al_scale","partyIdEU",-1.23691474466432
"3088","euKnow1","immigUKIP",-0.421371181912036
"3089","tolUncertain2","regSatisfaction",-0.372616225229649
"3090","infoSourcePaper","partyMember",-0.38092090950704
"3091","familiesMore","lr3",-4.70457662931585
"3092","noneuMore","lr3",-2.78135728358939
"3093","locus1","changeCostLive",-0.357278331499401
"3094","euUKRich","changeCostLive",-0.967451131535199
"3095","infoSourceInternet","livedAbroad",-0.780926654306313
"3096","socialDes_dk","changeCrime",-0.331545089185965
"3097","marital","gayEquality",-0.900319422507891
"3098","housing","al1",-0.3872907460227
"3099","euKnow2","studentsMore",-1.21063379399857
"3100","infoSourcePaper","studentsMore",-0.563924652844435
"3101","immigLab","satDemUK",-2.04869552887794
"3102","euKnow2","satDemUK",-0.773458437237423
"3103","efficacyUnderstand","immigLD",-5.82989730639019
"3104","euLeaveVoice","euUKRich",-1.23237451923524
"3105","likeFarron","euParlOverRide",-0.370320902113235
"3106","businessSupport","econGenRetro",-0.342100069949993
"3107","polAttention","euMemberJoin",-0.367432082404775
"3108","conUnited","conSupport",-3.90704417726465
"3109","ukipUnited","conSupport",-1.83005774958474
"3110","euSources_5","certaintyUKRemain",-7.462238703205
"3111","infoSourcePeople","certaintyUKRemain",-3.98690115264071
"3112","lr5","certaintyUKRemain",-3.12033553914989
"3113","lr1","certaintyUKRemain",-1.01095449784771
"3114","ukCoopMovement","changeCrime",-0.886043804228393
"3115","ukipUnited","changeCrime",-0.565054792930823
"3116","Age","proConLeave",-8.20600845245463
"3117","euSources_1","proConLeave",-2.35169800072072
"3118","ukCoopCAP","proConLeave",-1.39956060740587
"3119","likeGove","proConLeave",-0.510397160824141
"3120","UKsovereignty","changeEducation",-0.597581878077108
"3121","immigContributeTake","changeEducation",-2.05828675761586
"3122","changeCrime","changeEducation",-0.79696686157331
"3123","riskTaking","bestPM",-1.19231677919925
"3124","immigSelf","bestPM",-3.21918232267308
"3125","euMore","bestPM",-3.05497260446191
"3126","ukCoopMovement","bestPM",-2.80577784645993
"3127","labSupport","certaintyUKLeave",-0.348754425929656
"3128","grnUnited","infoSourceRadio",-0.335067107333089
"3129","polAttention","labUnited",-0.334707382207853
"3130","tolUncertain1","likeAlanJohnson",-0.334538211980544
"3131","franceFairShare","immigContributeTake",-0.455946939524438
"3132","labSupport","studentsMore",-0.327002758123854
"3133","disability","partyContact1",-0.322370044738364
"3134","certaintyEUUKIP","englishness",-0.320290322906658
"3135","profile_household_size","profile_education_age",-0.319606537766958
"3136","immigCon","changeEconomy",-0.602148029516684
"3137","likeCameron","workingStatus",-5.54390426722239
"3138","likeCon","workingStatus",-0.876697169689578
"3139","tolUncertain3","socialDes_none",-0.316317707151029
"3140","ukCoopTrade","effectsEUUnemployment",-1.03462919468257
"3141","effectsEUNHS","effectsEUUnemployment",-0.769555637041776
"3142","polAttention","profile_religion",-0.314553049345704
"3143","euKnow2","conSupport",-0.313676930633846
"3144","gender","polKnowBercow",-0.313577029770386
"3145","effectsEUUnemployment","al5",-0.307111023705147
"3146","partyIdEU","euLeaveScotIndep",-0.301164169070034
"3147","euGovtLeaflet","likeBoris",-0.392120593834989
"3148","studentsMore","likeBoris",-0.315961287011305
"3149","euKnow2","euKnow4",-5.28662828042707
"3150","euKnow4","euKnow3",-12.9084145925626
"3151","euKnow5","euKnow3",-12.1141865458994
"3152","britainFairShare","euKnow4",-0.889932978318939
"3153","euRefFinal","euKnow5",-0.704371172109859
"3154","profile_household_children","euKnow3",-0.439553303207504
"3155","tuSupport","euKnow4",-2.74814292551764
"3156","likeAlanJohnson","europeanness",-0.281003081970994
"3157","grnUnited","euSources_5",-2.87311427047007
"3158","EUIntegrationGreen","euSources_5",-0.759908865327816
"3159","disability","socialDes_3",-2.13460029104226
"3160","prevJob","socialDes_3",-6.87588235265321
"3161","selfOccStatus","socialDes_3",-0.914519120646219
"3162","immigCon","euKnow2",-0.367745365287192
"3163","locus2","privatePrimarySchool",-2.89323190368145
