"","from","to","strength"
"2648","pccTurnout","headHouseholdPast",-2.55365887468452
"2649","Age","headHouseholdPast",-7.69359393336163
"2650","euPreventWar","headHouseholdPast",-0.530431728697295
"2651","edlevel","disability",-1.21884351803055
"2652","likeAlanJohnson","socialIdentityGlobalRemain",-0.337502262618727
"2653","al3","ukCoopCAP",-1.08351948932705
"2654","euRedTape","ukCoopCAP",-0.621637666754395
"2655","efficacyUnderstand","workingStatus",-0.329670984830955
"2656","tolUncertain1","pccTurnout",-0.785443692112494
"2657","likeOsborne","pccTurnout",-0.468708885340675
"2658","euRefInterest","pccTurnout",-0.332834180967438
"2659","certaintyEULab","studentsMore",-2.4187789585576
"2660","partyContact1","marital",-0.320435365365483
"2661","conSupport","satDemEU",-0.316844340778516
"2662","friendsEU","euMIISmall",-5.10795332549969
"2663","euMIISmall","profile_education_age",-4.27199129170094
"2664","euCloser","euMIISmall",-0.476438667268667
"2665","gender","franceFairShare",-1.22177271773944
"2666","britishness","profile_religion_denom",-0.314154551786487
"2667","personality_extraversion","likeCorbyn",-0.311769896310579
"2668","britishness","regSatisfaction",-0.304006225394915
"2669","ukipUnited","satDemUK",-0.292547130802632
"2670","likeGrn","euPreventWar",-0.292147476702667
"2671","likeCon","euRedTape",-0.288586822121943
"2672","euRefCertainty","leaveImpactBritain",-4.85904043103983
"2673","postalapply","leaveImpactBritain",-1.83452719053821
"2674","changeCostLive","immigUKIP",-0.285479791239595
"2675","euKnow1","personality_conscientiousness",-4.03852662321879
"2676","euKnow5","personality_conscientiousness",-1.52911330070674
"2677","certaintyUKLeave","Age",-0.284092313169822
"2678","cabinetSupport","EUIntegrationSelf",-0.282408787814347
"2679","euDominance","euRefVote",-0.275287121320616
"2680","immigCon","partyId",-7.98342159648746
"2681","immigLab","partyId",-5.85975954847345
"2682","partyContact1","country",-0.272656836661554
"2683","conSupport","country",-3.37725567632833
"2684","certaintyEULab","country",-1.01712857789198
"2685","efficacyPolCare","country",-2.33228170142502
"2686","EUMIICategory","country",-0.522577898998861
"2687","locus1","proConLeave",-0.4612669056296
"2688","al4","pccVote1",-0.331440452815514
"2689","likeGove","pccVote1",-5.55380124046678
"2690","likeCon","pccVote1",-2.77221629752967
"2691","likeCameron","bestPM",-0.73904791899804
"2692","beliefTradeoff","bestPM",-0.613173113654739
"2693","al2","socialDesScale",-2.90632427619676
"2694","immigrantsWelfareState","socialDesScale",-0.982511036545475
"2695","euKnow5","euRefFinal",-0.243908152539916
"2696","EUIntegrationLD","lr2",-0.241129641157386
"2697","EUIntegrationLab","immigLD",-0.231931680356865
"2698","polKnowClegg","countryOfBirth",-0.231922224400478
"2699","lr5","efficacyUnderstand",-0.230672465959287
"2700","immigCon","familiesMore",-0.229726915671563
"2701","childBenefitsRepatriate","prefTradeoff",-0.228340980047506
"2702","lr1","likeAlanJohnson",-3.57860095657816
"2703","likeCameron","likeAlanJohnson",-6.35634148205099
"2704","partyId","likeAlanJohnson",-20.2662360440754
"2705","childBenefitsRepatriate","econGenRetro",-0.217891352557672
"2706","franceFairShare","gayEquality",-7.65015786639924
"2707","germanyFairShare","gayEquality",-3.2383784247213
"2708","lr3","certaintyUKRemain",-1.2530491741918
"2709","likeLab","certaintyUKRemain",-2.44773659551902
"2710","ukCoopMovement","euUndermineIdentity",-27.440322385718
"2711","immigCon","ukCoopMovement",-1.83337798449793
"2712","immigSelf","ukCoopMovement",-3.83653330679863
"2713","familiesMore","ukCoopMovement",-2.80070715526199
"2714","efficacyPolCare","campaigninfoRemain",-0.903665355467638
"2715","education","campaigninfoRemain",-0.415008289159232
"2716","euLawsLevel","ukCoopWorkers",-4.32769087309043
"2717","infoSourceInternet","ukCoopWorkers",-1.06641263451638
"2718","immigCon","euLawsLevel",-0.689144167075028
"2719","conSupport","likeUKIP",-0.397377038665581
"2720","al1","benefitsToMigrants",-3.53288523039737
"2721","benefitsToMigrants","al5",-5.53612654556309
"2722","euKnow6","al5",-2.32391299741994
"2723","efficacyEU","al5",-0.854434068386581
"2724","euKnow4","normEU",-0.201759912361013
"2725","parliamentSupport","certaintyEULD",-4.69485476033606
"2726","cabinetSupport","certaintyEULD",-4.39610455443653
"2727","euLeaveVoice","socialIdentityGlobalLeave",-0.576066290204835
"2728","englishness","socialIdentityGlobalLeave",-0.736909769739214
"2729","ns_sec_analytic","socialIdentityGlobalLeave",-0.343996130986852
"2730","conUnited","subjClass",-0.631805611204982
"2731","euKnow2","subjClass",-1.81987582123656
"2732","discussPolDays","subjClass",-1.2117929439928
"2733","turkey","betterDealEU",-0.136197528490811
"2734","ukipUnited","proConLeave",-0.246678907849855
"2735","infoSourceInternet","efficacyEU",-0.18700637857728
"2736","leaveImpactSelf","euCloser",-0.185876272455062
"2737","socialIdentityGlobalRemain","betterDealEU",-0.57182511168503
"2738","gayEquality","betterDealEU",-1.73628271373673
"2739","immigrantsWelfareState","betterDealEU",-0.183061144944077
"2740","likeBoris","effectsEUImmigration",-0.181889885169767
"2741","likeBoris","leaveImpactBritain",-0.17064378487612
"2742","euRefTurnout","prevJob",-0.167819160696126
"2743","likeCon","partyMember",-3.09845486260383
"2744","socialIdentityGlobalLeave","partyMember",-2.07427900566427
"2745","personality_extraversion","partyMember",-0.448996148752485
"2746","conUnited","britainFairShare",-0.164560828540743
"2747","discussPolDays","certaintyUKLeave",-0.162368551425971
"2748","selfOccStatusLast","likeGove",-0.15473154526444
"2749","lr_scale","al2",-1.28951275199597
"2750","parliamentSupport","partyIdEU",-0.153802058667679
"2751","euRefVote","remainTone",-2.51855943878127
"2752","effectsEUWorkers","al_scale",-0.144920681972508
"2753","lr_scale","neverPrivateSchool",-0.142808738745757
"2754","euMemberJoin","blackEquality",-0.139481783212432
"2755","likeLD","pccVote1",-0.138319212443093
"2756","EUIntegrationGreen","euRefInterest",-2.23964735189384
"2757","grnUnited","euRefInterest",-0.441904082049405
"2758","effectsEUImmigration","proConLeave",-0.126433207800801
"2759","lr2","polKnowOsborne",-0.123897495057463
"2760","childBenefitsRepatriate","euKnow3",-0.716543829915281
"2761","EUIntegrationUKIP","euSources_5",-0.114856447461534
"2762","discussPolDays","euKnow6",-0.11246929333538
"2763","euUndermineIdentity","effectsEUNHS",-1.97548780419402
"2764","efficacyPolCare","likeUKIP",-0.0970003589627595
"2765","lr1","euRefCertainty",-1.04935919518903
"2766","polAttention","euRefCertainty",-1.01229917715864
"2767","ukCoopWorkers","ns_sec_analytic",-1.2407241995279
"2768","studentsMore","ns_sec_analytic",-0.766121509639561
"2769","al3","effectsEUFinance",-4.44403686774785
"2770","al_scale","effectsEUFinance",-0.409985655957826
"2771","immigContributeTake","effectsEUNHS",-1.57883590866368
"2772","infoSourcePeople","al4",-1.07255671704843
"2773","workingStatus","al4",-1.03783004087836
"2774","ukCoopCAP","al4",-0.467583778145126
"2775","locus1","socialDes_4",-0.0823090782052844
"2776","immigSelf","personality_conscientiousness",-3.58234545348205
"2777","euRefInterest","euGovtLeaflet",-0.831893928990212
"2778","conSupport","euGovtLeaflet",-1.97342950970597
"2779","tuSupport","euGovtLeaflet",-0.114996846106806
"2780","ldUnited","personality_openness",-0.0771255601284793
"2781","effectsEUEcon","ukipUnited",-0.0767747263989804
"2782","immigCon","al2",-1.86253468755604
"2783","euSources_5","al2",-0.732381144008286
"2784","likeBennett","immigEcon",-0.0742839891736367
"2785","personality_openness","livedAbroad",-0.0736900409820009
"2786","euSources_4","disability",-3.37273118931353
"2787","euSources_3","disability",-4.30546632360983
"2788","disability","housing",-10.1636184091385
"2789","gayEquality","disability",-1.43256625620234
"2790","ns_sec_analytic","polKnowClegg",-0.0252541240934079
"2791","britainFairShare","euKnow3",-0.0633528650378139
"2792","businessSupport","infoSourcePeople",-3.5097626113029
"2793","immigCon","likeCameron",-0.0599787321916665
"2794","lr_scale","immigrantsWelfareState",-0.0587891395252882
"2795","childBenefitsRepatriate","econPersonalRetro",-0.562884681364267
"2796","efficacyEU","euParlOverRide",-0.0511589747102335
"2797","certaintyEULD","likeGrn",-8.19721063586803
"2798","certaintyEUUKIP","likeGrn",-11.2032829468862
"2799","EUIntegrationLD","likeGrn",-1.14482967463482
"2800","labSupport","likeGrn",-3.94605238458462
"2801","labSupport","euMemberJoin",-0.717448715205137
"2802","likeOsborne","euMemberJoin",-3.46427899576793
"2803","polAttention","selfOccStatusLast",-0.0409069688662953
"2804","efficacyUnderstand","effectsEUNHS",-1.39247511928625
"2805","personality_neuroticism","profile_education_age",-0.037837448119717
"2806","immigUKIP","localTurnoutRetro",-0.0291619870549766
"2807","ukipUnited","infoSourceTV",-1.82083942581721
"2808","ukCoopCAP","euLeaveBigBusiness",-0.753324462674755
"2809","ukipUnited","profile_newspaper_readership_201",-0.0178842894911213
"2810","personality_extraversion","profile_gross_personal",-0.0166724759947101
"2811","likeLab","englishness",-0.306997697933184
"2812","childBenefitsRepatriate","englishness",-0.101948690613426
"2813","blackEquality","bestOnMII",-0.00521195025794441
"2814","al2","euLeaveBigBusiness",-0.00457106713110988
"2815","socialDes_1","friendsEU",-0.148780824627465
"2816","econPersonalRetro","friendsEU",-6.55594415304904
"2817","profile_turnout_2015","econPersonalRetro",-0.754294116253732
"2818","tuSupport","businessSupport",-122.498089722669
"2819","labSupport","businessSupport",-18.4793272641914
"2820","ldSupport","businessSupport",-3.06326675009177
"2821","parliamentSupport","businessSupport",-73.6042953413303
"2822","labSupport","tuSupport",-607.306175844803
