"","from","to","strength"
"2641","workingStatus","ukipUnited",-1.87276243421547
"2642","infoSourcePaper","ukipUnited",-1.78382027121188
"2643","profile_newspaper_readership_201","privateSecondarySchool",-2.86098603672781
"2644","profile_education_age","privateSecondarySchool",-1.62255245912684
"2645","euParlOverRide","tolUncertain1",-1.47981768863792
"2646","EUIntegrationLab","likeOsborne",-1.51906362692898
"2647","likeLab","immigLab",-1.53398782414661
"2648","euRefInterest","euMIISmall",-2.16233121664845
"2649","bestPM","certaintyEULD",-1.73335365980347
"2650","gender","polAttention",-0.997028603564104
"2651","EUIntegrationCon","immigGreen",-3.04804027332466
"2652","certaintyEUUKIP","immigGreen",-3.26887880296817
"2653","profile_gross_personal","profile_past_vote_2005",-1.7133548791935
"2654","likeGrn","profile_past_vote_2005",-1.41765269240932
"2655","euSources_3","euCloser",-0.204048818953197
"2656","al4","satDemUK",-0.984397930228624
"2657","infoSourcePeople","leaveImpactSelf",-1.47636308834808
"2658","euRefInterest","schoolChildrenInHousehold",-1.46329486767013
"2659","likeCon","immigUKIP",-1.19497323210817
"2660","effectsEUUnemployment","turkey",-1.18359491612682
"2661","efficacyPolCare","profile_ethnicity",-3.76555058692975
"2662","lr4","profile_ethnicity",-2.81077933291817
"2663","certaintyEUUKIP","immigCon",-2.8737250176473
"2664","prefTradeoff","ukipUnited",-1.44055368172667
"2665","marital","socialDes_dk",-1.21573577821846
"2666","conUnited","immigLab",-1.43187760812725
"2667","gender","euKnow2",-1.61495327966713
"2668","euSources_5","euKnow2",-1.93321722574274
"2669","marital","personality_conscientiousness",-3.49524095413835
"2670","profile_household_children","personality_conscientiousness",-2.57459803754318
"2671","personality_agreeableness","britainFairShare",-2.15069358308938
"2672","EUIntegrationUKIP","childBenefitsRepatriate",-2.19402335910672
"2673","likeGrn","childBenefitsRepatriate",-3.5701731473273
"2674","personality_conscientiousness","riskTaking",-0.579735324033209
"2675","certaintyEUCon","socialIdentityGlobalRemain",-0.935403706896977
"2676","lr1","efficacyUnderstand",-3.30449055217196
"2677","likeLab","efficacyUnderstand",-10.5169038701697
"2678","euLeaveScotIndep","UKsovereignty",-6.44224073139958
"2679","euLeaveBigBusiness","UKsovereignty",-2.27399907081781
"2680","generalElectionVote","UKsovereignty",-1.85614998428173
"2681","lr1","likeGrn",-1.41414501702093
"2682","likeFarron","likeGrn",-1.39303781689341
"2683","likeAlanJohnson","euSources_2",-1.35884139753762
"2684","selfOccStatus","personality_neuroticism",-8.66370109032869
"2685","workingStatus","personality_neuroticism",-1.4940795991406
"2686","satDemEU","euRefCertainty",-1.25383136733944
"2687","efficacyPolCare","certaintyEULD",-1.35342537781162
"2688","certaintyEUGreen","socialDes_3",-1.54560674756931
"2689","conSupport","socialDes_3",-2.41108719612839
"2690","ldUnited","likeFarage",-1.40300922491406
"2691","immigGreen","al4",-3.50596385701101
"2692","immigCon","al4",-3.34995350750614
"2693","al2","al5",-1.69510522052497
"2694","euSources_111","euDominance",-1.52478853331922
"2695","ukCoopCAP","germanyFairShare",-2.501455139477
"2696","regSatisfaction","germanyFairShare",-1.91350091794357
"2697","ukCoopEuro","proConRemain",-2.21918105113946
"2698","likeOsborne","proConRemain",-2.61996402273326
"2699","EUIntegrationUKIP","likeUKIP",-1.35202931610002
"2700","tolUncertain3","personality_neuroticism",-4.89782908446796
"2701","tolUncertain2","personality_neuroticism",-2.22595805699166
"2702","beliefTradeoff","riskTaking",-2.36160298950199
"2703","satDemUK","riskTaking",-1.33378688652283
"2704","conUnited","changeEconomy",-7.10968016484912
"2705","labUnited","changeEconomy",-8.45711116685288
"2706","gender","changeEconomy",-4.56283980659191
"2707","profile_gross_personal","personality_agreeableness",-1.24282288173526
"2708","euGovtLeaflet","EUIntegrationSelf",-1.71320489941354
"2709","likeCorbyn","gayEquality",-3.52073879662021
"2710","likeBoris","gayEquality",-2.63495566282927
"2711","ldSupport","euGovtLeaflet",-1.22260184773586
"2712","ukCoopCAP","profile_education_age",-1.42798428156493
"2713","housing","likeAlanJohnson",-1.10286701372934
"2714","likeCorbyn","personality_openness",-0.229200802215928
"2715","ukCoopCAP","al3",-1.46793570434238
"2716","languageSkills","euRefExpectation",-1.22485103458894
"2717","likeAlanJohnson","euSources_3",-3.13918372978151
"2718","lr4","changeCrime",-1.29341866597861
"2719","immigCon","ldUnited",-1.91968673543852
"2720","efficacyPolCare","ldUnited",-1.57033449714072
"2721","echr","locus1",-1.49380953597574
"2722","RPrivSchnew_dk","euRefTurnout",-2.18437740746958
"2723","likeCorbyn","immigEcon",-2.92225308431443
"2724","profile_gross_personal","immigEcon",-1.77694282962875
"2725","beliefTradeoff","immigEcon",-1.21489870673395
"2726","prevJob","euSources_3",-4.79766074393683
"2727","lr1","EUIntegrationUKIP",-7.05154912071885
"2728","lr_scale","EUIntegrationUKIP",-3.10457599152869
"2729","euSources_99","polKnowBercow",-1.49220497261012
"2730","lr1","likeBoris",-1.62617169078294
"2731","polAttention","profile_religion_denom",-1.15694084905226
"2732","ukipUnited","al_scale",-1.0815705592795
"2733","grnUnited","effectsEUFinance",-0.842913485246754
"2734","immigCon","campaigninfoRemain",-1.2483533946197
"2735","lr1","efficacyPolCare",-1.14897132237274
"2736","infoSourcePaper","polKnowMay",-1.203680588932
"2737","workingStatus","Age",-596.033018566271
"2738","Age","prevJob",-644.054165029648
"2739","certaintyEUUKIP","Age",-6.79530754311781
"2740","EUIntegrationCon","beliefTradeoff",-4.14180299297004
"2741","euPreventWar","beliefTradeoff",-2.3104965727689
"2742","effectsEUFinance","euLeaveVoice",-1.68230111276898
"2743","euLeaveBigBusiness","euLeaveVoice",-0.177457656885053
"2744","likeBennett","britainFairShare",-1.9589171251273
"2745","tuSupport","britainFairShare",-1.07662812514081
"2746","EUIntegrationLab","immigUKIP",-1.47425479082267
"2747","euKnow5","satDemEng",-2.10906509027609
"2748","EUIntegrationGreen","satDemEng",-1.42056857605075
"2749","efficacyPolCare","likeCorbyn",-1.54882197537154
"2750","likeLD","partyIdEU",-7.02967129209537
"2751","marital","headHouseholdPast",-1.36370860439183
"2752","euSources_3","pccTurnout",-1.38321123389051
"2753","profile_past_vote_2005","familiesMore",-1.53375705571852
"2754","effectsEUImmigration","euRefFinal",-1.57093492685908
"2755","lr1","changeEconomy",-1.11166167179908
"2756","immigGreen","profile_past_vote_2015",-4.44706813921948
"2757","leaveImpactSelf","profile_past_vote_2015",-0.762354107613646
"2758","likeFarron","profile_past_vote_2015",-1.05577716940752
"2759","echr","effectsEUEcon",-0.308278066300772
"2760","ldSupport","al2",-0.779460038276738
"2761","euPreventWar","al2",-2.03406216306757
"2762","conUnited","euLeaveScotIndep",-3.93798019054339
"2763","lr3","al_scale",-1.0789902614124
"2764","profile_gross_household","personality_neuroticism",-0.724905683575344
"2765","efficacyPolCare","tolUncertain1",-2.99188350788791
"2766","likeGove","privatePrimarySchool",-1.07015257071453
"2767","ukCoopTrade","education",-3.39094797225698
"2768","ukCoopCAP","education",-0.799307810011669
"2769","gender","satDemEU",-2.06372584738983
"2770","lr1","countryOfBirth",-5.26802844279518
"2771","cabinetSupport","gender",-1.0649619196638
"2772","changeEconomy","betterDealEU",-1.54801162994227
"2773","efficacyPolCare","locus2",-3.30718069515842
"2774","campaigninfoLeave","euMIISmall",-0.955519932584139
"2775","lr4","satDemUK",-1.26832454994292
"2776","EUIntegrationSelf","satDemUK",-2.68089426275219
"2777","euPreventWar","satDemUK",-2.40111129646266
"2778","euMemberJoin","euKnow6",-2.70930878309446
"2779","euPreventWar","campaigninfoRemain",-0.979810550004913
"2780","remainTone","proConLeave",-1.3338359683803
"2781","efficacyUnderstand","effectsEUUnemployment",-1.93690944374612
"2782","likeFarron","gayEquality",-0.899537286754821
"2783","euLeaveVoice","polKnowOsborne",-0.390037351077808
"2784","profile_newspaper_readership_201","pccVote1",-0.13596390611383
"2785","UKsovereignty","germanyFairShare",-1.09282573973724
"2786","lr_scale","partyIdEU",-1.96438626748477
"2787","changeCrime","partyIdEU",-1.56858618638671
"2788","discussPolDays","satDemUK",-0.322607531596077
"2789","euSources_2","polKnowBercow",-0.899708923072467
"2790","changeEconomy","sickOrElderlyInHousehold",-0.158133817692033
"2791","lr4","al1",-0.803102086785657
"2792","euCloser","immigContributeTake",-2.25028596571428
"2793","disability","EUMIICategory",-1.23369993695087
"2794","al4","betterDealEU",-0.569848670967986
"2795","effectsEUUnemployment","ns_sec_analytic",-1.5650559718415
"2796","parentsForeign","registered",-0.918851461461628
"2797","likeBoris","effectsEUImmigration",-2.62128902075892
"2798","gender","friendsEU",-7.39794346605777
"2799","friendsEU","languageSkills",-96.3943147580203
"2800","profile_religion","languageSkills",-9.5009804207657
"2801","partyMember","languageSkills",-8.82245750195625
"2802","ukCoopCAP","al4",-1.58581046830659
"2803","discussPolDays","euLawsLevel",-2.68449952632545
"2804","likeLab","socialDes_3",-8.21308268440816
"2805","likeCon","socialDes_3",-5.04794990062328
"2806","lr1","likeFarron",-1.51103136411075
"2807","gender","postalapply",-2.44969518211292
"2808","socialIdentityGlobalRemain","femaleEquality",-1.35699555866086
"2809","changeEconomy","femaleEquality",-1.21603059384779
"2810","euSources_2","personality_conscientiousness",-0.940415562610724
"2811","al_scale","socialIdentityGlobalRemain",-2.7195088972021
"2812","englishness","socialIdentityGlobalRemain",-1.51481053627685
"2813","beliefTradeoff","al5",-1.06662650887665
"2814","euLawsLevel","euKnow5",-1.27349217632764
"2815","infoSourceRadio","changeNHS",-1.87272473286339
"2816","euSources_2","changeNHS",-3.26008843240106
"2817","likeLab","remainTone",-2.59878916476191
"2818","euSources_5","remainTone",-1.08631134147981
"2819","tuSupport","certaintyUKLeave",-0.973116359384221
"2820","euSources_1","polKnowClegg",-0.923021901365729
"2821","al1","britishness",-1.47072587342154
"2822","selfOccStatus","britishness",-1.67545683179014
"2823","likeOsborne","al2",-0.670245438739585
"2824","effectsEUUnemployment","leaveImpactBritain",-38.5340869807724
"2825","al5","profile_newspaper_readership_201",-1.0770970634585
"2826","ldSupport","effectsEUImmigration",-0.824267040405175
"2827","ukCoopMovement","livedAbroad",-1.06313362364608
"2828","euSources_5","socialDes_4",-0.904010400776031
"2829","euLeaveBigBusiness","leaveImpactBritain",-103.218938733174
"2830","selfOccStatus","RPrivSchnew_dk",-20.0568324473516
"2831","workingStatus","RPrivSchnew_dk",-14.2131430574618
"2832","socialDes_dk","RPrivSchnew_dk",-1.8453710521344
"2833","infoSourcePeople","RPrivSchnew_dk",-1.00168659855353
"2834","Age","ukCoopCAP",-1.13815975407306
"2835","effectsEUEcon","subjClass",-0.137450358519345
"2836","leaveImpactSelf","euLeaveScotIndep",-1.08866736811797
"2837","profile_gross_household","effectsEUNHS",-1.343587883086
"2838","al2","tolUncertain2",-2.48111044903817
"2839","efficacyPolCare","franceFairShare",-1.81274185442635
"2840","efficacyPolCare","likeFarron",-0.963796695134079
"2841","satDemEng","localTurnoutRetro",-1.29818371530382
"2842","britishness","euRefTurnout",-3.34092434856575
"2843","likeOsborne","euRefTurnout",-3.72275678150254
"2844","euKnow2","euRefTurnout",-3.25426672223693
"2845","pccTurnout","euRefTurnout",-2.27053252081532
"2846","countryOfBirth","euRefTurnout",-1.14779323444236
"2847","efficacyUnderstand","infoSourceTV",-1.25522019872369
"2848","euLeaveScotIndep","regSatisfaction",-0.807991916306491
"2849","ukCoopMovement","leaveTone",-1.48857038150709
"2850","euSources_3","leaveTone",-2.61477861926323
"2851","discussPolDays","profile_turnout_2015",-0.829662173021973
"2852","immigCultural","profile_ethnicity",-4.24298236281902
"2853","asylumMore","profile_ethnicity",-2.44420492722202
"2854","certaintyUKRemain","postalapply",-0.824015232210058
"2855","immigGreen","EUIntegrationGreen",-0.808035565696628
"2856","tuSupport","EUIntegrationGreen",-1.8093332886001
"2857","UKsovereignty","EUIntegrationGreen",-0.913469072967928
"2858","lr2","changeEducation",-0.894031745607208
"2859","leaveImpactSelf","tolUncertain2",-0.71432135525356
"2860","gender","tolUncertain2",-1.01605054269749
"2861","euMemberJoin","euRefCertainty",-1.91271666386638
"2862","euRefInterest","lr2",-0.7975070560924
"2863","workingStatus","likeFarron",-0.787032371315945
"2864","prefTradeoff","euLawsLevel",-1.03829637673698
"2865","likeFarron","turkey",-0.54047516695573
"2866","prevJob","education",-0.911568936735421
"2867","cabinetSupport","likeCon",-0.771018911846113
"2868","polAttention","tolUncertain1",-1.1057038784802
"2869","al3","tolUncertain1",-1.05025482072415
"2870","likeCameron","generalElectionVote",-0.769038965487198
"2871","cabinetSupport","childBenefitsRepatriate",-1.50477659177159
"2872","childBenefitsRepatriate","euKnow3",-4.37376573227812
"2873","lr2","al3",-0.760413995892122
"2874","euDominance","effectsEUTrade",-0.972030065482613
"2875","familiesMore","changeEducation",-1.42396632719283
"2876","euRedTape","partyContact1",-1.56449796880815
"2877","profile_turnout_2015","partyContact1",-1.3866886996675
"2878","personality_agreeableness","pccTurnout",-1.89578918176448
"2879","conUnited","profile_household_children",-0.750297146320918
"2880","effectsEUWorkers","EUIntegrationSelf",-0.308262350481527
"2881","immigUKIP","socialIdentityGlobalRemain",-0.330975518401829
"2882","likeBennett","prevJob",-1.21730038566602
"2883","profile_past_vote_2005","leaveTone",-0.736268990489407
"2884","europeanness","britainFairShare",-1.06427220159185
"2885","ldUnited","euLeaveScotIndep",-0.73561644370966
"2886","partyContact1","socialDes_2",-1.60818499595462
"2887","infoSourceInternet","socialDes_2",-0.800648533670255
"2888","euRedTape","parentsForeign",-0.725324731702585
"2889","regSatisfaction","changeEducation",-0.724781461305611
"2890","businessSupport","likeGove",-0.715397638417926
"2891","marital","euSources_3",-1.05875642667252
"2892","likeFarage","changeEconomy",-0.99646363184911
"2893","ukipUnited","changeEconomy",-2.9553141128581
"2894","immigCultural","UKsovereignty",-9.17932367650974
"2895","UKsovereignty","ukCoopMovement",-56.7765597888592
"2896","immigUKIP","ukCoopMovement",-5.82712216431082
"2897","euCloser","ukCoopMovement",-1.54927108194897
"2898","prevJob","UKsovereignty",-0.883786481972493
"2899","ukCoopWorkers","euKnow5",-2.38056379341288
"2900","infoSourcePeople","likeFarage",-0.609270983724855
"2901","effectsEUTrade","campaigninfoRemain",-0.886644878235529
"2902","euRefInterest","satDemUK",-4.23592994371666
"2903","polAttention","satDemUK",-4.04438554749959
"2904","euSources_1","satDemUK",-1.55922522472247
"2905","satDemEU","immigContributeTake",-2.77569751717601
"2906","efficacyPolCare","immigContributeTake",-0.424532859038663
"2907","prevJob","personality_openness",-0.916300759236037
"2908","Age","likeLD",-8.60723840534229
"2909","europeanness","likeLD",-1.32499704199108
"2910","al1","likeLD",-0.870387029437552
"2911","profile_past_vote_2015","likeLD",-2.06227815689272
"2912","likeAlanJohnson","partyId",-4.32356114427421
"2913","likeBennett","partyId",-2.8149924353329
"2914","gender","partyId",-2.1133918784235
"2915","livedAbroad","partyId",-0.780989533084721
"2916","likeAlanJohnson","euRefExpectation",-0.680354009546136
"2917","euLeaveBigBusiness","noneuMore",-1.84922433490283
"2918","lr3","changeCostLive",-9.43883923918202
"2919","selfOccStatusLast","tolUncertain3",-0.600103867274811
"2920","betterDealEU","campaigninfoRemain",-0.984070568818424
"2921","profile_religion","pccTurnout",-0.844867779219385
"2922","profile_gross_personal","pccTurnout",-1.66195405051985
"2923","certaintyEUUKIP","pccTurnout",-0.700238523595544
"2924","businessSupport","euDominance",-1.13911669813024
"2925","conUnited","infoSourcePaper",-1.30947910327086
"2926","ldUnited","asylumMore",-5.36808904122699
"2927","labUnited","asylumMore",-3.18714015489059
"2928","euKnow5","partyMember",-0.296759594132709
"2929","selfOccStatusLast","marital",-0.64622272744964
"2930","selfOccStatus","likeBoris",-1.28311513767039
"2931","likeCorbyn","likeBoris",-4.1815365559778
"2932","likeBennett","likeBoris",-0.797567719266226
"2933","profile_past_vote_2005","edlevel",-1.44607597143113
"2934","franceFairShare","euKnow4",-0.29082507361818
"2935","disability","pccVote1",-0.840037019826923
"2936","ukCoopWorkers","gayEquality",-0.624634047384461
"2937","al5","euKnow6",-0.617262192741691
"2938","labUnited","likeUKIP",-0.949690081679364
"2939","changeEducation","remainTone",-0.613659400642064
"2940","ukCoopEuro","EUMIICategory",-1.05146551888902
"2941","noneuMore","EUMIICategory",-1.15268896923953
"2942","profile_gross_personal","blackEquality",-0.702507140558737
"2943","beliefTradeoff","ns_sec_analytic",-0.605879224662203
"2944","conSupport","al5",-0.602843354176002
"2945","ukipUnited","ukCoopMovement",-2.58479535808328
"2946","certaintyEULD","effectsEUUnemployment",-0.789461134558223
"2947","likeLab","likeBennett",-3.3663650170547
"2948","likeCon","likeBennett",-1.33286719249554
"2949","likeBennett","efficacyUnderstand",-3.29719948250204
"2950","efficacyUnderstand","localTurnoutRetro",-2.30931975547173
"2951","euSources_2","localTurnoutRetro",-0.976429942073082
"2952","selfOccStatusLast","socialDes_none",-0.583054442646244
"2953","profile_past_vote_2005","pccVote1",-1.52034058634308
"2954","euSources_99","euSources_1",-0.263007052108151
"2955","likeCameron","polKnowMiliband",-4.41173418751896
"2956","euGovtLeaflet","polKnowMiliband",-0.73802612964937
"2957","efficacyPolCare","polKnowMiliband",-0.709488497866914
"2958","labSupport","efficacyUnderstand",-0.569853825782047
"2959","EUIntegrationCon","bestOnMII",-1.35152467076477
"2960","socialDesScale","partyMember",-0.809396619710242
"2961","ukCoopCAP","friendsEU",-0.5612784048717
"2962","certaintyEULD","selfOccStatus",-0.988054373963678
"2963","leaveTone","socialDes_4",-0.560686722867615
"2964","socialDesScale","profile_household_size",-0.554909239224799
"2965","euLeaveScotIndep","euSources_4",-1.05128858679109
"2966","pccVote1","euRefCertainty",-0.62895060288065
"2967","euDominance","euRefCertainty",-1.03463036197718
"2968","econPersonalRetro","profile_ethnicity",-0.603546135798751
"2969","infoSourceInternet","countryOfBirth",-0.52683947769583
"2970","al_scale","euSources_4",-8.10072896024394
"2971","efficacyEU","euUndermineIdentity",-0.872575435584622
"2972","housing","euRefInterest",-0.487691250321404
"2973","immigrantsWelfareState","tolUncertain3",-3.94581946678136
"2974","likeUKIP","tolUncertain3",-1.09622019006838
"2975","profile_religion_denom","proConRemain",-0.722231491603452
"2976","likeUKIP","familiesMore",-4.33571946620941
"2977","euPreventWar","familiesMore",-1.37584475130097
"2978","al4","euKnow1",-0.508209876952606
"2979","profile_household_size","subjClass",-0.72139982220051
"2980","infoSourceTV","subjClass",-5.79515487864137
"2981","infoSourceRadio","subjClass",-3.29035067324185
"2982","euKnow2","profile_newspaper_readership_201",-1.71880259791578
"2983","likeGove","immigSelf",-3.29658376677617
"2984","labSupport","campaigninfoLeave",-0.982552048651996
"2985","euLeaveBigBusiness","campaigninfoLeave",-0.883526303257895
"2986","ukCoopMovement","childBenefitsRepatriate",-0.495138859686449
"2987","likeFarron","euPreventWar",-4.07912150480115
"2988","effectsEUNHS","effectsEUImmigration",-0.488147503310756
"2989","polAttention","selfOccStatusLast",-0.466496644519225
"2990","al4","profile_ethnicity",-0.580978889582184
"2991","efficacyUnderstand","prefTradeoff",-0.602298505989893
"2992","likeCameron","certaintyEUGreen",-5.99449257467222
"2993","likeLab","certaintyEUGreen",-4.01691842750461
"2994","britishness","education",-0.91193209902849
"2995","lr_scale","countryOfBirth",-1.34790800400151
"2996","locus1","countryOfBirth",-0.777819647244542
"2997","leaveTone","proConRemain",-0.588090191888114
"2998","Age","effectsEUEcon",-0.806764566283164
"2999","tuSupport","effectsEUEcon",-0.493463429270378
"3000","businessSupport","bestOnMII",-0.437751026269325
"3001","euRedTape","proConLeave",-0.439851929562792
"3002","satDemEng","disability",-0.818911626462068
"3003","euLeaveVoice","EUMIICategory",-2.99368433930795
"3004","benefitsToMigrants","al2",-1.37044455879914
"3005","ukCoopEuro","al2",-1.16764940752728
"3006","profile_past_vote_2005","changeImmig",-0.431457080077962
"3007","likeCameron","europeanness",-7.71406744394153
"3008","likeGrn","europeanness",-2.51921077613224
"3009","conUnited","europeanness",-0.960256543334253
"3010","noneuMore","europeanness",-1.66233755378198
"3011","certaintyUKRemain","britainFairShare",-1.23217017632214
"3012","profile_household_children","sickOrElderlyInHousehold",-0.301310164867118
"3013","leaveImpactBritain","monarch",-0.422806868024054
"3014","changeEconomy","effectsEUFinance",-5.21898943645556
"3015","likeCon","effectsEUFinance",-2.11854038044657
"3016","labSupport","personality_extraversion",-0.418841706845342
"3017","euDominance","turkey",-0.406085989334315
"3018","changeNHS","partyMember",-3.79308626132297
"3019","likeCon","econGenRetro",-0.410156895777618
"3020","studentsMore","socialIdentityGlobalRemain",-0.947610530807651
"3021","UKsovereignty","socialIdentityGlobalRemain",-2.03566160835544
"3022","euParlOverRide","franceFairShare",-0.625984859934761
"3023","profile_gross_household","education",-0.354205570998602
"3024","certaintyEUUKIP","infoSourcePeople",-6.62068587144495
"3025","certaintyEULab","infoSourcePeople",-3.39997606378347
"3026","Age","infoSourcePeople",-1.00917006470263
"3027","ldSupport","euParlOverRide",-0.746504400151025
"3028","personality_conscientiousness","tolUncertain2",-0.395121389154156
"3029","efficacyPolCare","lr5",-1.42538856721876
"3030","profile_past_vote_2005","grnUnited",-0.390592608957377
"3031","infoSourceRadio","efficacyEU",-0.38841246436823
"3032","euLeaveScotIndep","ukCoopCAP",-0.374842797891688
"3033","EUIntegrationUKIP","likeCorbyn",-22.2538370809198
"3034","franceFairShare","normEU",-1.64426059885955
"3035","UKsovereignty","normEU",-0.590032544743735
"3036","al1","euKnow2",-0.737569704768248
"3037","likeAlanJohnson","euDominance",-0.359829847900983
"3038","likeAlanJohnson","profile_newspaper_readership_201",-0.354685695918306
"3039","edlevel","headHouseholdPast",-0.353876640901944
"3040","lr1","asylumMore",-7.37063202238278
"3041","lr_scale","asylumMore",-5.95240935429683
"3042","asylumMore","echr",-46.3967512111849
"3043","workingStatus","euSources_5",-0.346260995339435
"3044","effectsEUWorkers","EUMIICategory",-2.15114582334718
"3045","conUnited","polAttention",-0.340584632236641
"3046","likeCorbyn","certaintyEUUKIP",-12.3502182008315
"3047","efficacyPolCare","certaintyEUUKIP",-2.44787008437197
"3048","businessSupport","likeCorbyn",-0.954687051473229
"3049","gender","disability",-1.08933080821134
"3050","immigrantsWelfareState","campaigninfoRemain",-2.97650254783366
"3051","euRedTape","campaigninfoRemain",-0.488540625186943
"3052","EUIntegrationCon","euUKRich",-0.329535212304108
"3053","bestPM","ukCoopWorkers",-0.326997624789328
"3054","al5","personality_openness",-0.323231917596786
"3055","likeAlanJohnson","euSources_1",-0.203988545528773
"3056","europeanness","riskTaking",-12.4875440001188
"3057","gender","europeanness",-1.85979144233534
"3058","euDominance","europeanness",-1.16343836167653
"3059","ukCoopCAP","riskTaking",-0.242446952845967
"3060","immigLab","euMemberJoin",-0.317227788893433
"3061","euDominance","likeBoris",-0.313672703950942
"3062","labSupport","lr_scale",-0.310509274659125
"3063","certaintyEULab","profile_ethnicity",-0.304908297384827
"3064","profile_household_size","gayEquality",-0.304094043286568
"3065","likeAlanJohnson","britishness",-0.298800011460116
"3066","ldSupport","immigrantsWelfareState",-2.00008020206587
"3067","conSupport","immigrantsWelfareState",-0.452538370176626
"3068","euRefInterest","proConLeave",-0.292038717179821
"3069","euSources_2","socialIdentityGlobalLeave",-0.444613217514416
"3070","selfOccStatus","subjClass",-3.45871053996052
"3071","familiesMore","englishness",-1.75642467752368
"3072","likeCorbyn","englishness",-2.5954560916889
"3073","Age","englishness",-2.18064507853887
"3074","likeBoris","englishness",-2.3532512915699
"3075","labUnited","beliefTradeoff",-0.2844636868831
"3076","europeanness","blackEquality",-1.66951457216419
"3077","euCloser","blackEquality",-2.06091623973407
"3078","profile_gross_personal","neverPrivateSchool",-0.583927397987736
"3079","riskTaking","changeCrime",-0.690214495833061
"3080","likeCon","infoSourceTV",-4.12635516799855
"3081","lr_scale","infoSourceTV",-0.408522225066918
"3082","Age","polKnowOsborne",-4.09766034076256
"3083","parentsForeign","polKnowOsborne",-0.972626255089835
"3084","franceFairShare","polKnowOsborne",-0.680130502485099
"3085","bestPM","likeLab",-0.271932798486887
"3086","monarch","satDemEU",-0.267159820462439
"3087","immigrantsWelfareState","effectsEUNHS",-0.327000832800877
"3088","Age","socialIdentityGlobalRemain",-11.4035444492747
"3089","certaintyUKLeave","socialIdentityGlobalRemain",-1.07871431647072
"3090","housing","socialIdentityGlobalRemain",-0.665375180185947
"3091","lr3","selfOccStatus",-0.262670588677793
"3092","workingStatus","profile_education_age",-0.262162962537332
"3093","certaintyEULab","franceFairShare",-0.950456774164195
"3094","conUnited","profile_gross_household",-0.25979388406995
"3095","econPersonalRetro","partyContact1",-0.256023762245604
"3096","personality_extraversion","polKnowOsborne",-0.255552721871481
"3097","profile_past_vote_2010","disability",-1.50247861814842
"3098","housing","disability",-1.47143290458735
"3099","lr2","disability",-2.16498950583264
"3100","germanyFairShare","subjClass",-0.254239328290168
"3101","satDemUK","registered",-0.247573936535133
"3102","familiesMore","benefitsToMigrants",-3.00386121786687
"3103","studentsMore","benefitsToMigrants",-0.502595643687528
"3104","EUIntegrationLab","euSources_99",-1.36670023006786
"3105","certaintyEUGreen","euSources_99",-2.75398871918492
"3106","polAttention","euSources_99",-3.05873242985672
"3107","euSources_99","infoSourcePaper",-0.765975304106178
"3108","conSupport","euCloser",-0.912421907597491
"3109","efficacyPolCare","euCloser",-0.350271630411953
"3110","profile_gross_household","changeCostLive",-0.240069000084986
"3111","immigCon","EUIntegrationLD",-14.760486340263
"3112","bestPM","regSatisfaction",-0.237796833860557
"3113","certaintyEULD","Age",-0.227854924607527
"3114","UKsovereignty","immigContributeTake",-0.216204061211101
"3115","personality_openness","partyIdEU",-0.2176949687655
"3116","likeUKIP","EUIntegrationSelf",-0.208274346161488
"3117","labSupport","neverPrivateSchool",-0.208171287350069
"3118","EUIntegrationUKIP","immigCultural",-0.0817644641756488
"3119","likeCon","immigCultural",-3.68210526684925
"3120","efficacyPolCare","immigCultural",-2.34130918371739
"3121","immigLD","polKnowMay",-2.9963543975382
"3122","ldSupport","polKnowMay",-2.92317474713855
"3123","effectsEUWorkers","polKnowMay",-3.0511962205328
"3124","likeFarage","polKnowMay",-1.8919407106805
"3125","monarch","effectsEUTrade",-1.915358722159
"3126","ukCoopEuro","effectsEUTrade",-1.70042248666505
"3127","euMore","euMIISmall",-0.186925173005875
"3128","gender","euKnow5",-0.587856813864164
"3129","discussPolDays","euKnow5",-1.84030714299752
"3130","Age","euKnow5",-1.22992187851287
"3131","euUndermineIdentity","euKnow5",-0.313501874094072
"3132","immigLab","euRefTurnout",-3.22203108408212
"3133","infoSourcePaper","profile_past_vote_2015",-0.183218000271154
"3134","gender","immigGreen",-0.181267268020747
"3135","conSupport","likeFarage",-2.0380992917726
"3136","immigLab","likeFarage",-0.264903897661497
"3137","efficacyPolCare","likeUKIP",-0.172223981495335
"3138","likeCameron","prefTradeoff",-0.172218362495187
"3139","euSources_5","britainFairShare",-0.920815715679964
"3140","ukCoopCAP","britainFairShare",-0.148587736363879
"3141","britishness","personality_neuroticism",-0.169871647596665
"3142","profile_gross_household","sickOrElderlyInHousehold",-0.165982159928546
"3143","infoSourceTV","euKnow4",-3.2832478057835
"3144","changeImmig","partyMember",-0.520505267947556
"3145","personality_openness","polKnowBercow",-0.184446425617352
"3146","bestPM","effectsEUUnemployment",-0.34532692385983
"3147","certaintyEULD","infoSourcePaper",-0.157350626657717
"3148","gender","euRefInterest",-0.374151540569073
"3149","euSources_2","euRefInterest",-0.315719165806513
"3150","efficacyPolCare","changeNHS",-0.150972150207963
"3151","ukCoopTrade","turkey",-0.146815864272867
"3152","EUIntegrationCon","euPreventWar",-1.4887086848903
"3153","asylumMore","euParlOverRide",-0.139762940883884
"3154","euRedTape","europeanness",-0.138873318033802
